P000036, 3, 3, 9, 1, -1, -12, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 13, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 48, 0, 0, 18, 0, 0, 12, 0, 0, 0, 0, 2, 2, 7, 2, 2, 6, 4, 3, 3, 
P000037, 3, 3, 9, 2, -1, -12, 0, 12, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 150, 0, 0, 10, 0, 0, 7, 0, 0, 7, 5, 5, 8, 5, 5, 9, 1, 6, 
P000038, 3, 3, 9, 1, -1, -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 625, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 9, 5, 5, 2, 3, 1, 1, 
P000039, 3, 3, 9, 3, -1, -12, 0, 0, 30, 0, 10, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 32, 8, 0, 0, 0, 0, 10, 0, 0, 6, 5, 5, 2, 2, 1, 2, 2, 8, 
P000040, 3, 3, 9, 3, -1, -12, 0, 17, 0, 0, 0, 27, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 16, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 3, 2, 2, 3, 2, 2, 5, 
P000041, 3, 3, 9, 2, -1, -12, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 96, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 30, 0, 3, 2, 2, 8, 2, 2, 4, 6, 5, 
P000042, 3, 3, 9, 3, -1, -12, 0, 9, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 108, 12, 0, 0, 0, 0, 0, 0, 0, 4, 5, 8, 3, 3, 6, 3, 3, 2, 
P000043, 3, 3, 9, 3, -1, -12, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 0, 0, 0, 0, 0, 96, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 5, 6, 1, 2, 2, 8, 2, 2, 4, 
P000044, 3, 3, 9, 1, -1, -12, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 16, 0, 48, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 12, 0, 0, 2, 2, 4, 2, 2, 3, 8, 7, 5, 
P000045, 3, 3, 9, 1, -1, -12, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 256, 0, 0, 36, 0, 0, 16, 0, 8, 0, 0, 4, 4, 9, 4, 4, 6, 8, 2, 6, 
P000046, 3, 3, 9, 3, -1, -12, 0, 0, 0, 0, 0, 6, 0, 10, 0, 0, 0, 0, 0, 0, 0, 84, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 6, 1, 2, 2, 7, 2, 2, 4, 
P000047, 3, 3, 9, 3, -1, -12, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 9, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 5, 2, 1, 4, 4, 9, 4, 4, 3, 
P000048, 3, 3, 9, 3, -1, -12, 0, 13, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 9, 81, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 6, 3, 3, 5, 3, 3, 1, 
P000049, 3, 3, 9, 4, -1, -12, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 18, 0, 20, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 256, 16, 0, 0, 36, 0, 0, 0, 0, 6, 5, 2, 3, 4, 4, 9, 4, 4, 
P000050, 3, 3, 9, 3, -1, -12, 0, 0, 16, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 8, 2, 5, 4, 4, 5, 4, 4, 3, 
