P000008, 3, 3, 9, 0, -1, -1, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, -1, 45, 90, 0, 0, -1, 0, 0, 9, 0, -1, -1, 0, 4, 7, 9, 5, 2, 4, 9, 1, -1, 
P000351, 3, 3, 9, 0, -1, -1, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 24, 0, 0, 0, 0, 0, 0, 6, 0, -1, 0, 360, 0, 0, -1, 0, 0, 0, 0, -1, -1, 0, 8, 9, 9, 8, 3, 7, 5, 3, -1, 
P000468, 3, 3, 9, 0, -1, -1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 24, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 54, 0, -1, -1, 0, 2, 1, 4, 5, 1, 6, 6, 9, -1, 
P000027, 3, 3, 9, 0, -1, -1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, -1, 24, 0, 0, 0, -1, 0, 7, 0, 0, -1, -1, 0, 8, 1, 3, 6, 7, 8, 4, 3, -1, 
P000194, 3, 3, 9, 0, -1, -1, 0, 8, 0, 0, 0, 12, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 24, 288, 0, 0, -1, 0, 0, 6, 0, -1, -1, 0, 4, 4, 3, 8, 6, 9, 3, 2, -1, 
P000299, 3, 3, 9, 0, -1, -1, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, -1, 24, 360, 0, 0, -1, 0, 7, 0, 0, -1, -1, 0, 9, 7, 7, 6, 5, 2, 4, 3, -1, 
P000122, 3, 3, 9, 0, -1, -1, 0, 0, 8, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 192, 0, 0, 10, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 30, 0, -1, -1, 0, 1, 8, 5, 3, 8, 2, 5, 6, -1, 
P000369, 3, 3, 9, 0, -1, -1, 0, 0, 0, 0, 0, 42, 0, 14, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 90, 18, 0, -1, 0, 0, 3, 0, -1, -1, 0, 9, 6, 7, 5, 6, 8, 1, 3, -1, 
P000196, 3, 3, 9, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 288, 8, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 25, 0, -1, -1, 0, 3, 9, 8, 8, 4, 1, 5, 5, -1, 
P000249, 3, 3, 9, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 180, 0, 0, 27, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 10, 0, -1, -1, 0, 1, 5, 3, 4, 9, 9, 5, 2, -1, 
P000388, 3, 3, 9, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 70, 0, 0, 24, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, -1, 0, 0, 2, 0, -1, 0, 0, 9, 0, -1, -1, 0, 1, 5, 6, 7, 2, 4, 9, 1, -1, 
P000068, 3, 3, 9, 0, -1, -1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 12, 60, 0, 0, 72, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 14, 0, -1, -1, 0, 2, 5, 9, 6, 1, 8, 7, 2, -1, 
P000296, 3, 3, 9, 0, -1, -1, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, -1, 6, 378, 0, 0, -1, 0, 0, 9, 0, -1, -1, 0, 5, 7, 4, 6, 7, 3, 1, 9, -1, 
P000410, 3, 3, 9, 0, -1, -1, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 504, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 17, 0, -1, 36, 0, 0, 0, -1, 0, 15, 0, 0, -1, -1, 0, 5, 7, 3, 6, 8, 3, 6, 9, -1, 
P000349, 3, 3, 9, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 45, 0, 16, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, -1, 6, 0, 0, 0, -1, 0, 0, 12, 0, -1, -1, 0, 1, 5, 8, 3, 9, 2, 2, 6, -1, 
P000024, 3, 3, 9, 0, -1, -1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 6, 0, -1, 0, 0, 0, 0, -1, 0, 0, 24, 0, -1, -1, 0, 1, 7, 7, 6, 3, 2, 8, 3, -1, 
P000200, 3, 3, 9, 0, -1, -1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 18, 0, 45, 0, -1, 0, 7, 0, 0, -1, -1, 0, 6, 1, 5, 9, 9, 7, 2, 5, -1, 
P000294, 3, 3, 9, 0, -1, -1, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 120, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, -1, 0, 0, 0, 0, -1, 0, 0, 36, 0, -1, -1, 0, 8, 1, 6, 5, 3, 8, 4, 9, -1, 
P000431, 3, 3, 9, 0, -1, -1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 6, 126, 0, 0, -1, 0, 0, 0, 0, -1, -1, 0, 9, 1, 5, 6, 7, 7, 1, 3, -1, 
P000360, 3, 3, 9, 0, -1, -1, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 15, 480, 0, 0, -1, 0, 0, 12, 0, -1, -1, 0, 5, 9, 6, 5, 8, 8, 3, 4, -1, 
P000025, 3, 3, 9, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 392, 8, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 20, 0, -1, -1, 0, 7, 2, 8, 7, 4, 8, 5, 4, -1, 
P000420, 3, 3, 9, 0, -1, -1, 0, 0, 36, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 64, 8, 0, -1, 0, 0, 0, 0, -1, -1, 0, 4, 9, 5, 8, 2, 6, 1, 4, -1, 
P000222, 3, 3, 9, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 6, 72, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 9, 0, -1, -1, 0, 4, 1, 3, 9, 6, 4, 3, 3, -1, 
P000477, 3, 3, 9, 0, -1, -1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 24, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 21, 0, -1, -1, 0, 1, 9, 6, 1, 7, 4, 3, 7, -1, 
P000419, 3, 3, 9, 0, -1, -1, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, -1, 9, 288, 0, 0, -1, 0, 0, 0, 0, -1, -1, 0, 5, 9, 7, 1, 8, 7, 9, 4, -1, 
P000102, 3, 3, 9, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 11, 0, -1, 0, 0, 0, 0, -1, 0, 0, 8, 0, -1, -1, 0, 4, 1, 1, 2, 3, 9, 1, 8, -1, 
P000081, 3, 3, 9, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 24, 0, 5, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, -1, 6, 0, 0, 0, -1, 0, 0, 21, 0, -1, -1, 0, 1, 6, 5, 2, 4, 1, 3, 7, -1, 
P000059, 3, 3, 9, 0, -1, -1, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 189, 0, 0, 8, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 45, 0, -1, -1, 0, 3, 7, 1, 1, 9, 8, 5, 9, -1, 
P000003, 3, 3, 9, 0, -1, -1, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 280, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, -1, 0, 0, 0, 0, -1, 0, 0, 72, 0, -1, -1, 0, 2, 7, 6, 4, 5, 6, 8, 9, -1, 
P000286, 3, 3, 9, 0, -1, -1, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, -1, 3, 90, 0, 0, -1, 0, 0, 0, 0, -1, -1, 0, 9, 9, 7, 3, 6, 6, 1, 5, -1, 
P000315, 3, 3, 9, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 90, 0, 0, 54, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 12, 0, -1, 0, 0, 28, 0, -1, -1, 0, 5, 1, 6, 6, 3, 9, 7, 4, -1, 
P000279, 3, 3, 9, 0, -1, -1, 0, 0, 0, 0, 10, 0, 0, 14, 0, 0, 0, 0, 0, 0, 6, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 72, 0, 0, 0, -1, 0, 15, 0, 0, -1, -1, 0, 5, 6, 4, 9, 1, 4, 8, 7, -1, 
P000080, 3, 3, 9, 0, -1, -1, 0, 0, 0, 0, 0, 15, 0, 7, 0, 0, 0, 0, 0, 450, 0, 0, 18, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 27, 0, -1, -1, 0, 5, 5, 3, 2, 9, 6, 3, 9, -1, 
P000323, 3, 3, 9, 0, -1, -1, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 12, 0, 0, 0, -1, 0, 11, 0, 0, -1, -1, 0, 5, 9, 7, 3, 3, 1, 4, 7, -1, 
P000391, 3, 3, 9, 0, -1, -1, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 8, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, -1, 45, 0, 0, 0, -1, 0, 12, 0, 0, -1, -1, 0, 8, 7, 2, 5, 1, 4, 9, 3, -1, 
P000438, 3, 3, 9, 0, -1, -1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 25, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 8, 0, -1, -1, 0, 5, 3, 2, 5, 1, 2, 8, 1, -1, 
P000436, 3, 3, 9, 0, -1, -1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 36, 0, 0, 56, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 13, 0, -1, 0, 0, 0, 0, -1, 0, 0, 48, 0, -1, -1, 0, 4, 4, 1, 9, 7, 2, 8, 6, -1, 
P000257, 3, 3, 9, 0, -1, -1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 24, 0, 0, 378, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 27, 0, -1, -1, 0, 6, 6, 1, 4, 7, 9, 9, 3, -1, 
P000248, 3, 3, 9, 0, -1, -1, 0, 10, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 36, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 64, 0, -1, -1, 0, 6, 4, 9, 6, 1, 1, 8, 8, -1, 
